市区町村名,イベント名,イベント名_カナ,イベント名_英語,カテゴリー,開始日,終了日,開始時間,終了時間,開始日時特記事項,説明,料金(基本),料金(詳細),連絡先名称,連絡先電話番号,主催者,場所名称,住所,緯度,経度,アクセス方法,駐車場情報,定員,参加申込終了日,参加申込終了時間,参加申込方法,URL,備考,郵便番号,共催・協力,参加条件_詳細,駐車場_有無,託児所_有無,託児所_詳細,画像,画像_ライセンス,画像_詳細,最終確認日
江東区,第22回ニューイヤーカップin深川,ダイニジュウニカイニューイヤーカップインフカガワ,22th New year Cup in Fukagawa,その他,2023-01-05,2023-01-06,9:00,17:00,なし,区内中学生のバスケットボール技術の向上、他区中学校との対戦による中学生同士の交流を図ることを目的に行う親善試合。,"2,000円",無料,深川スポーツセンター,(03)3820-5881,公益財団法人江東区健康スポーツ公社,深川スポーツセンター,江東区越中島1-2-18,35.670692,139.791745,東京メトロ東西線/都営地下鉄大江戸線門前仲町駅4番出口より徒歩5分,あり,400,2022/10/10,21:00,窓口またはWEB申込（https://www5.revn.jp/koto-hsc2/）,https://www.koto-hsc.or.jp/,オンラインによる開催,135-0044,江東区バドミントン協会,中学校男子チーム８、中学校女子チーム８,1,0,情報なし,https://www.koto-lib.tokyo.jp/tabid108.html,本サイト上の文書・画像などの無断使用・転載、二次利用を禁止します。,情報なし,2022-12-09
江東区,深川スポーツセンター杯カローリング大会,フカガワスポーツセンターハイカローリングタイカイ,Corolling Tournament  Fukagawa Sports Center Cup,その他,2023-03-19,2023-03-19,9:00,12:30,なし,小学生以上３人１組でのカローリング大会を実施します。,"2,000円",無料,深川スポーツセンター,(03)3820-5881,公益財団法人江東区健康スポーツ公社,深川スポーツセンター,江東区越中島1-2-18,35.670692,139.791745,東京メトロ東西線/都営地下鉄大江戸線門前仲町駅4番出口より徒歩5分,あり,72,2023/2/28,21:00,はがき、窓口またはWEB申込（https://www5.revn.jp/koto-hsc2/）,https://www.koto-hsc.or.jp/,オンラインによる開催,135-0044,江東区バドミントン協会,小学生以上（区内在学、在住優先）,1,0,情報なし,https://www.koto-lib.tokyo.jp/tabid108.html,本サイト上の文書・画像などの無断使用・転載、二次利用を禁止します。,情報なし,2022-12-09
江東区,ミニバスケットボールフェスタ2022,ミニバスケットボールフェスタ,Junior Basketball Festa 2022,その他,2023-03-19,2023-03-19,9:00,12:30,なし,中央区、墨田区、江戸川区、足立区、葛飾区のクラブを招き、江東区を含め男子9チーム女子7チーム計16チームによる親善試合を行う。,"2,000円",無料,深川スポーツセンター,(03)3820-5881,公益財団法人江東区健康スポーツ公社,深川スポーツセンター,江東区越中島1-2-18,35.670692,139.791745,東京メトロ東西線/都営地下鉄大江戸線門前仲町駅4番出口より徒歩5分,あり,72,2023/2/28,21:00,はがき、窓口またはWEB申込（https://www5.revn.jp/koto-hsc2/）,https://www.koto-hsc.or.jp/,オンラインによる開催,135-0044,江東区バドミントン協会,中央区、墨田区、江戸川区、足立区、葛飾区のミニバスケットボールチーム。,1,0,情報なし,https://www.koto-lib.tokyo.jp/tabid108.html,本サイト上の文書・画像などの無断使用・転載、二次利用を禁止します。,情報なし,2022-12-09
江東区,ARIAKEハロウィンマーチ,アリアケハロウィンマーチ,ARIAKE Halloween March,その他,2022-10-29,2022-10-29,9:45,14:00,なし,を合言葉に、有明 ・お台場エリアの９つのスポットに立ち寄り、プレゼントをもらいながら 約５ｋｍを仮装して歩くイベント,1000,"1,000円",有明スポーツセンター,(03)3528-0191,公益財団法人江東区健康スポーツ公社,有明スポーツセンター,江東区有明2-3-5,35.6335,139.783824,ゆりかもめお台場海浜公園駅より徒歩10分、有明テニスの森駅より徒歩15分/りんかい線国際展示場駅徒歩15分,あり,150,2022/9/30,21:00,窓口またはWEB申込（https://www5.revn.jp/koto-hsc３/）,https://www.koto-hsc.or.jp/,オンラインによる開催,135-0063,江東区バドミントン協会,仮装をして約５ｋｍ歩ける方,1,0,情報なし,https://www.koto-lib.tokyo.jp/tabid108.html,本サイト上の文書・画像などの無断使用・転載、二次利用を禁止します。,情報なし,2022-12-09
江東区,有明スポーツセンター杯バドミントンダブルス大会,アリアケスポーツセンターハイバドミントンダブルスタイカイ,Badminton Doubles Tournament Ariake Sports Center Cup,スポーツ,2022-12-25,2022-12-25,9:00,17:00,なし,男女別クラス別ダブルスバドミントン大会,2000,"2,000円/2人1組",有明スポーツセンター,(03)3528-0191,公益財団法人江東区健康スポーツ公社,有明スポーツセンター,江東区有明2-3-5,35.6335,139.783824,ゆりかもめお台場海浜公園駅より徒歩10分、有明テニスの森駅より徒歩15分/りんかい線国際展示場駅徒歩15分,あり,80,2022/11/15,21:00,窓口またはWEB申込（https://www5.revn.jp/koto-hsc３/）,https://www.koto-hsc.or.jp/,オンラインによる開催,135-0063,江東区バドミントン協会,区内在住・在勤・在学の中学生を除く15歳以上の方,1,0,情報なし,https://www.koto-lib.tokyo.jp/tabid108.html,本サイト上の文書・画像などの無断使用・転載、二次利用を禁止します。,情報なし,2022-12-09
江東区,東砂スポーツセンター杯バドミントンダブルス大会,ヒガシスナスポーツセンターハイバドミントンダブルスタイカイ,Badminton Doubles Tournament Higashisuna Sports Center Cup,スポーツ,2022-12-25,2022-12-25,9:00,18:30,なし,バドミントンダブルスのトーナメント戦。,"2,000","2,000円／2人1組",東砂スポーツセンター,(03)5606-3171,公益財団法人江東区健康スポ—ツ公社,東砂スポーツセンター,江東区東砂4-24-1,35.679506,139.839551,東京メトロ東西線南砂町駅東口2a出口より徒歩20分/都営地下鉄新宿線大島駅A5出口より徒歩20分,なし,70,2022/5/25,21:00,往復はがきまたは申込書と通常はがき持参,https://www.koto-hsc.or.jp/,オンラインによる開催,135-0063,江東区バドミントン協会,区内在住・在勤・在学の中学生を除く 15歳以上の男女または当該施設自主事業であるバドミントン教室に受講経験のある方,0,0,情報なし,https://www.koto-lib.tokyo.jp/tabid108.html,本サイト上の文書・画像などの無断使用・転載、二次利用を禁止します。,情報なし,2022-12-09
江東区,東砂ジャガイモウォーキング,ヒガシスナジャガイモウォーキング,"Walking while making butter in Higashisuna,Kotocity",その他,2023-01-15,2023-01-15,9:30,12:00,なし,ウォーキングの腕ふり動作を利用してペットボトルに入れた生乳からバターを作り、蒸かしたジャガイモに塗って食べる。,"1,000","2,000円／2人1組",東砂スポーツセンター,(03)5606-3171,公益財団法人江東区健康スポーツ公社,東砂スポーツセンター,江東区東砂4-24-1,35.679506,139.839551,東京メトロ東西線南砂町駅東口2a出口より徒歩20分/都営地下鉄新宿線大島駅A5出口より徒歩20分,なし,100,2022/12/18,21:00,窓口またはWEB申込,https://www.koto-hsc.or.jp/,オンラインによる開催,135-0063,江東区スポーツ推進委員会,5歳以上の区内在住・在勤・在学の方（小学生以下は保護者の同伴が必要）,0,0,情報なし,https://www.koto-lib.tokyo.jp/tabid108.html,本サイト上の文書・画像などの無断使用・転載、二次利用を禁止します。,情報なし,2022-12-09
江東区,チャレンジパラスポーツ体験＆パラスポーツトークショー,チャレンジパラスポーツタイケンアンドパラスポーツトークショー,Challenge Para Sports &Para Sports Talk Show,その他,2023-01-21,2023-01-21,9:30,13:30,なし,国内のオリンピアンや現役選手及びコーチを招き、講演会やセミナー、交流会を実施。,"1,000",無料,江東区深川北スポーツセンター,(03)3820-8730,公益財団法人江東区健康スポーツ公社,深川スポーツセンター,江東区越中島1-2-18,35.670692,139.791745,東京メトロ東西線/都営地下鉄大江戸線門前仲町駅4番出口より徒歩5分,あり,100,2023/1/11,21:00,WEB、窓口、FAX,https://www.koto-hsc.or.jp/,オンラインによる開催,135-0023,（協力）STREET　JAM　、NPO法人スマイルクラブ,どなたでも,1,0,情報なし,https://www.koto-lib.tokyo.jp/tabid108.html,本サイト上の文書・画像などの無断使用・転載、二次利用を禁止します。,情報なし,2022-12-09
江東区,深川北スポーツセンター杯ミックスバドミントン大会,フカガワキタスポーツセンターハイミックスバドミントンタイカイ,Badminton Mix Doubles Tournament  Fukagawa-Kita Sports Center Cup,スポーツ,2023-01-21,2023-01-21,9:30,13:30,なし,男女ペアで行うバドミントン大会,"1,000","2,000円／2人1組",江東区深川北スポーツセンター,(03)3820-8730,公益財団法人江東区健康スポーツ公社,深川北スポーツセンター,江東区平野3-2-20,35.677172,139.805179,東京メトロ東西線木場駅徒歩10分,あり,100,2023/1/11,21:00,WEB、窓口、FAX,https://www.koto-hsc.or.jp/,オンラインによる開催,135-0023,（協力）STREET　JAM　、NPO法人スマイルクラブ,区内在住・在勤・在学の中学生を除く15歳以上の男女ペア,1,0,情報なし,https://www.koto-lib.tokyo.jp/tabid108.html,本サイト上の文書・画像などの無断使用・転載、二次利用を禁止します。,情報なし,2022-12-09
江東区,深川北スポーツセンター杯ビーチボール大会,フカガワキタスポーツセンタービーチボールタイカイ,Beachball Tournament Fukagawa-Kita Sports Center,スポーツ,2023-01-21,2023-01-21,9:30,13:30,なし,ビーチボール大会,"1,000","1,000円／1チーム",江東区深川北スポーツセンター,(03)3820-8730,公益財団法人江東区健康スポーツ公社,深川北スポーツセンター,江東区平野3-2-20,35.677172,139.805179,東京メトロ東西線木場駅徒歩10分,あり,100,2023/1/11,21:00,WEB、窓口、FAX,https://www.koto-hsc.or.jp/,オンラインによる開催,135-0023,（協力）STREET　JAM　、NPO法人スマイルクラブ,区内在住・在勤・在学の小学生以上の方,1,0,情報なし,https://www.koto-lib.tokyo.jp/tabid108.html,本サイト上の文書・画像などの無断使用・転載、二次利用を禁止します。,情報なし,2022-12-09
江東区,ボッチャ交流大会,ボッチャコウリュウタイカイ,Boccia Tournament,その他,2023-03-21,2023-03-21,9:00,14:00,なし,様々な世代、障害の有無を超え、パラスポーツであるボッチャの交流大会を行う。,"1,000",無料,深川北スポーツセンター,(03)3820-8730,公益財団法人江東区健康スポーツ公社,江東区スポーツ会館,江東区北砂1-2-9,35.684788,139.821396,東京メトロ半蔵門線/都営地下鉄新宿線住吉駅B1番出口より徒歩12分,あり,100,2023/2/25,21:00,WEB、窓口、FAX,https://www.koto-hsc.or.jp/,オンラインによる開催,135-0023,（共催）江東区（協力）江東区スポーツ推進委員会,どなたでも（介助が必要な方は介助者同伴の上参加）,1,0,情報なし,https://www.koto-lib.tokyo.jp/tabid108.html,本サイト上の文書・画像などの無断使用・転載、二次利用を禁止します。,情報なし,2022-12-09
江東区,全国統一かけっこチャレンジ,ゼンコクトウイツカケッコチャレンジ,All Japan kakekko challenge,その他,2022-09-25,2022-09-25,9:00,16:00,なし,子どもから大人まで参加する５０ｍ走と100ｍ走のタイムトライアルイベント,600,"600円（子供）1,100円（大人）",江東スポーツ施設運営パートナーズ,(03)3522-0846,江東スポーツ施設運営パートナーズ,江東区夢の島競技場,江東区夢の島1-1-2,35.648623,139.824323,JR新木場駅徒歩８分,あり,1000,2022/9/11,23:59,インターネット,http://www.kakekko-japan.com/,オンラインによる開催,136-0081,協力：江東区陸上競技協会/ 後援：スポーツ庁/企画・運営：全国統一かけっこチャレンジ事務局,5歳以上※18歳未満の方は保護者の承諾が必要※小学生以下が参加の場合は保護者同伴,0,1,情報なし,https://www.koto-lib.tokyo.jp/tabid108.html,本サイト上の文書・画像などの無断使用・転載、二次利用を禁止します。,情報なし,2022-11-13
江東区,こうとうこどもカヌー大会2022,コウトウコドモカヌータイカイニセンニジュウニ,Koto Kids Canoe Sprint Championships 2022,スポーツ,2022-09-03,2022-09-03,9:30,15:00,なし,小学4年生から6年生を対象としたカヌースプリントレースを始め、様々なイベントを開催。,500,無料(レース参加者のみ500円),江東区地域振興部 スポーツ振興課,(03)3647-4887,江東区、江東区教育委員会,海の森水上競技場,江東区海の森3-6-44,35.60831,139.8168,東京臨海高速鉄道りんかい線「国際展示場駅」から無料シャトルバス利用約15分,なし,112,2022/7/19,23:59,当日直接会場へ。レース参加者については申込書を郵送、持参、FAX,https://www.city.koto.lg.jp/104010/bunkasports/sports/taikai/75447.html,レース参加者は申込当選通知着後、令和4年8月21日(日曜日)までに竪川河川敷公園カヌー・カヤック場で事前体験必須。（30分／300円）,135-8383,江東区カヌー協会、（公財）江東区健康スポーツ公社、江東スポーツ施設運営パートナーズ、中川船番所資料館,小学生レース参加者については区内在住、在学の小学4年生から6年生で、竪川河川敷公園でカヌーの事前体験(有料)ができる児童,0,0,情報なし,https://www.koto-lib.tokyo.jp/tabid108.html,本サイト上の文書・画像などの無断使用・転載、二次利用を禁止します。,情報なし,2022-12-14
江東区,ファミリースポーツチャレンジ2022,ファミリースポーツチャレンジニセンニジュウニ,Family Sports Challenge 2022,その他,2022-10-30,2022-10-30,10:00,15:00,なし,幼児から大人まで様々なスポーツが体験できるイベント。各会場で自由に好きなスポーツに挑戦できるほか、トップアスリートや大道芸によるパフォーマンスも実施。,500,無料,江東区地域振興部 スポーツ振興課,(03)3647-4887,江東区,江東区夢の島競技場,江東区海の森3-6-44,35.648623,139.824323,地下鉄有楽町・JR京葉線・りんかい線「新木場」駅下車徒歩5分。※当日は区内無料巡回バスを運行,なし,112,2022/7/19,23:59,当日直接会場へ,https://www.city.koto.lg.jp/104010/bunkasports/sports/taikai/famisupo2019.html,レース参加者は申込当選通知着後、令和4年8月21日(日曜日)までに竪川河川敷公園カヌー・カヤック場で事前体験必須。（30分／300円）,135-8383,日本体育大学、（株）ムラサキスポーツ、川村義肢（株）、江東区スポーツ推進委員会、江東スポーツ施設運営パートナーズ、（株）フクシ・エンタープライズ,小学校低学年以下の参加には保護者の同伴が必要,0,0,情報なし,https://www.koto-lib.tokyo.jp/tabid108.html,本サイト上の文書・画像などの無断使用・転載、二次利用を禁止します。,情報なし,2022-12-14
江東区,第40回江東シーサイドマラソン大会,ダイヨンジュッカイカイコウトウシーサイドマラソンタイカイ,Koto-City Seaside Marathon Tournament 2022,スポーツ,2022-11-27,2022-11-27,8:40,12:00,なし,夢の島競技場を発着点にハーフマラソンの部と10kmの部で行われる（公財）日本陸連公認大会で、区南部を潮風に乗って走る江東区ならではの大会。,7000,ハーフマラソン　7000円、１０Km　6500円,江東シーサイドマラソン大会実行委員会事務局（江東区地域振興部スポーツ振興課内）,(03)3647-4894,江東区、江東区教育委員会、江東区体育協会、江東シーサイドマラソン大会実行委員会、江東区陸上競技協会、（公財）江東区健康スポーツ公社,江東区夢の島競技場（スタート・フィニッシュ）,江東区海の森3-6-44,35.648623,139.824323,地下鉄有楽町・JR京葉線・りんかい線「新木場」駅下車徒歩5分,なし,3200,2022/8/10,23:59,電話、インターネット（パソコン、スマートフォン）,https://www.city.koto.lg.jp/bunkasports/sports/taikai/seaside/index.html,【電話申込】令和4年8月1日（月曜日）から8月10日（水曜日）まで受付：午前10時から午後5時30分まで（土曜日・日曜日・祝日は除く）申込先：0570-039-846/【インターネット申込（パソコン・スマートフォン）】令和4年8月1日（月曜日）から8月10日（水曜日）まで「スポーツエントリー」から申込※受付：24時間※会員登録（無料）が必要,135-8383,後援（江東区スポーツ推進委員会、(公財)東京陸上競技協会、江東区商店街連合会、(一社)東京都江東産業連盟、東京新木場木材商工協同組合）,（1）国籍を問わず、2019年4月1日現在16歳以上の健康な方/（2）ハーフマラソンを、2時間30分以内で完走できる方/（3）10kmを、1時間15分以内で完走できる方※50歳以上(大会当日年齢)の方は、一般の部への参加は不可,0,0,情報なし,https://www.koto-lib.tokyo.jp/tabid108.html,本サイト上の文書・画像などの無断使用・転載、二次利用を禁止します。,情報なし,2022-12-14
江東区,第40回江東区民まつり中央まつり,ダイヨンジュウカイコウトウクミンマツリチュウオウマツリ,Koto-City Seaside Marathon Tournament 2022,祭り,2022-10-15,2022-10-16,10:00,16:00,雨天決行（荒天中止）,区内最大級の野外イベント。 こどもから大人まで、幅広い世代の方が楽しめるようなイベントをたくさん用意しております。,7000,ハーフマラソン　7000円、１０Km　6500円,江東区地域振興課区民交流担当,(03)3647-4963,江東区民まつり中央まつり実行委員会,都立木場公園他,東京都江東区平野4-6,35.677307,139.808692,東京メトロ東西線 木場駅 徒歩5分,有,3200,2022/8/10,23:59,電話、インターネット（パソコン、スマートフォン）,https://www.city.koto.lg.jp/kurashi/komyunitei/kumin/chuo/index.html,【電話申込】令和4年8月1日（月曜日）から8月10日（水曜日）まで受付：午前10時から午後5時30分まで（土曜日・日曜日・祝日は除く）申込先：0570-039-846/【インターネット申込（パソコン・スマートフォン）】令和4年8月1日（月曜日）から8月10日（水曜日）まで「スポーツエントリー」から申込※受付：24時間※会員登録（無料）が必要,135-0023,後援（江東区スポーツ推進委員会、(公財)東京陸上競技協会、江東区商店街連合会、(一社)東京都江東産業連盟、東京新木場木材商工協同組合）,（1）国籍を問わず、2019年4月1日現在16歳以上の健康な方/（2）ハーフマラソンを、2時間30分以内で完走できる方/（3）10kmを、1時間15分以内で完走できる方※50歳以上(大会当日年齢)の方は、一般の部への参加は不可,0,0,情報なし,https://www.city.koto.lg.jp/kurashi/komyunitei/kumin/chuo/index.html,本サイト上の文書・画像などの無断使用・転載、二次利用を禁止します。,情報なし,2022-12-01
江東区,第30回国際交流のつどい,ダイサンジュウカイコクサイコウリュウノツドイ,30th International Friendship Event,その他,2023-03-12,2023-03-12,11:00,16:00,雨天決行（荒天中止）,入場無料。一部飲食物が有料,7000,ハーフマラソン　7000円、１０Km　6500円,江東区地域振興課区民交流担当,(03)3647-4963,江東区地域振興課,江東区総合区民センター,東京都江東区大島4-5-1,35.689078,139.826993,都営地下鉄新宿線 西大島駅 徒歩5分,有,3200,2022/8/10,23:59,電話、インターネット（パソコン、スマートフォン）,https://www.city.koto.lg.jp/101032/kurashi/komyunitei/kokusai/68.html,【電話申込】令和4年8月1日（月曜日）から8月10日（水曜日）まで受付：午前10時から午後5時30分まで（土曜日・日曜日・祝日は除く）申込先：0570-039-846/【インターネット申込（パソコン・スマートフォン）】令和4年8月1日（月曜日）から8月10日（水曜日）まで「スポーツエントリー」から申込※受付：24時間※会員登録（無料）が必要,136-0072,後援（江東区スポーツ推進委員会、(公財)東京陸上競技協会、江東区商店街連合会、(一社)東京都江東産業連盟、東京新木場木材商工協同組合）,（1）国籍を問わず、2019年4月1日現在16歳以上の健康な方/（2）ハーフマラソンを、2時間30分以内で完走できる方/（3）10kmを、1時間15分以内で完走できる方※50歳以上(大会当日年齢)の方は、一般の部への参加は不可,0,0,情報なし,https://www.city.koto.lg.jp/101032/kurashi/komyunitei/kokusai/68.html,本サイト上の文書・画像などの無断使用・転載、二次利用を禁止します。,情報なし,2022-12-01
文京区,親子で楽しむスナッグゴルフとパターゴルフ,オヤコムスナッグゴルフトパターゴルフ,30th International Friendship Event,その他,2018-12-01,2018-12-01,13:30,17:15,なし,ヨネックス株式会社との協働事業として実施する、小学生を対象としたスナッグゴルフとパターゴルフの教室,1人100円,ハーフマラソン　7000円、１０Km　6500円,スポーツ振興課,03-5803-1308,文京区,総合体育館,113-0033,35.708287,139.763191,"都営地下鉄大江戸線本郷三丁目駅4番出口より徒歩約5分
 東京メトロ丸ノ内線本郷三丁目駅2番出口より徒歩約8分",無,40組,2018-11-14,23:59,区ホームページ・携帯電話用区ホームページの「電子申請」又は往復はがきに「親子で楽しむスナッグゴルフとパターゴルフ」・児童と保護者の住所・氏名（ふりがな）・電話番号・児童の年齢または学年（在勤の場合は勤務地、在学の場合は学校名も）・利き手と返信用にもあて先を明記し文京区スポーツ振興課へ,http://www.city.bunkyo.lg.jp/bunka/sports/sports.html,【電話申込】令和4年8月1日（月曜日）から8月10日（水曜日）まで受付：午前10時から午後5時30分まで（土曜日・日曜日・祝日は除く）申込先：0570-039-846/【インターネット申込（パソコン・スマートフォン）】令和4年8月1日（月曜日）から8月10日（水曜日）まで「スポーツエントリー」から申込※受付：24時間※会員登録（無料）が必要,136-0072,後援（江東区スポーツ推進委員会、(公財)東京陸上競技協会、江東区商店街連合会、(一社)東京都江東産業連盟、東京新木場木材商工協同組合）,（1）国籍を問わず、2019年4月1日現在16歳以上の健康な方/（2）ハーフマラソンを、2時間30分以内で完走できる方/（3）10kmを、1時間15分以内で完走できる方※50歳以上(大会当日年齢)の方は、一般の部への参加は不可,,,情報なし,無,本サイト上の文書・画像などの無断使用・転載、二次利用を禁止します。,情報なし,2022-12-01
文京区,ジュニアスキー教室,ジュニアスキーキョウシツ,30th International Friendship Event,その他,2018-12-15,2018-12-15,9:30,15:30,なし,文京区スキー協会の指導のもと実施する、小学生を対象としたスキー教室,1人2500円,ハーフマラソン　7000円、１０Km　6500円,スポーツ振興課,03-5803-1308,文京区,狭山スキー場,359-1153,35.768447,139.418718,"西武池袋線「西武球場前」駅より徒歩約３分
西武新宿線「西武遊園地」駅経由 山口線「西武球場前」駅下車",有,40名,2018-11-18,23:59,区ホームページ・携帯電話用区ホームページの「電子申請」又は往復はがきに「ジュニアスキー教室」・参加者全員の住所・氏名（ふりがな）・電話番号・性別・年齢・学年（在学の場合は学校名も）と返信用にもあて先を明記し文京区スポーツ振興課へ,http://www.city.bunkyo.lg.jp/bunka/sports/sports.html,【電話申込】令和4年8月1日（月曜日）から8月10日（水曜日）まで受付：午前10時から午後5時30分まで（土曜日・日曜日・祝日は除く）申込先：0570-039-846/【インターネット申込（パソコン・スマートフォン）】令和4年8月1日（月曜日）から8月10日（水曜日）まで「スポーツエントリー」から申込※受付：24時間※会員登録（無料）が必要,136-0072,後援（江東区スポーツ推進委員会、(公財)東京陸上競技協会、江東区商店街連合会、(一社)東京都江東産業連盟、東京新木場木材商工協同組合）,（1）国籍を問わず、2019年4月1日現在16歳以上の健康な方/（2）ハーフマラソンを、2時間30分以内で完走できる方/（3）10kmを、1時間15分以内で完走できる方※50歳以上(大会当日年齢)の方は、一般の部への参加は不可,,,情報なし,無,本サイト上の文書・画像などの無断使用・転載、二次利用を禁止します。,情報なし,2022-12-01
文京区,はじめての親子フットサル教室,ハジメテノオヤコフットサルキョウシツ,30th International Friendship Event,その他,2018-12-08,2018-12-08,9:15,11:45,指導時間は未就学児の部と小学生の部の2部制,文京区を拠点とするサッカークラブ「TOKYO UNITED」との協働事業として実施する、4歳児〜小学3年生の子とその保護者を対象としたフットサル教室,1組200円,ハーフマラソン　7000円、１０Km　6500円,スポーツ振興課,03-5803-1308,文京区,江戸川橋体育館,112-0006,35.710398,139.735532,東京メトロ有楽町線江戸川橋駅4番出口より徒歩4分,無,各部15組30名,2018-11-26,23:59,区ホームページ・携帯電話用区ホームページの「電子申請」又は往復はがきに「親子フットサル教室」・参加者全員の住所・氏名（ふりがな）・電話番号・性別・年齢（在学の場合は学校名も）と返信用にもあて先を明記し文京区スポーツ振興課へ,http://www.city.bunkyo.lg.jp/bunka/sports/sports.html,【電話申込】令和4年8月1日（月曜日）から8月10日（水曜日）まで受付：午前10時から午後5時30分まで（土曜日・日曜日・祝日は除く）申込先：0570-039-846/【インターネット申込（パソコン・スマートフォン）】令和4年8月1日（月曜日）から8月10日（水曜日）まで「スポーツエントリー」から申込※受付：24時間※会員登録（無料）が必要,136-0072,後援（江東区スポーツ推進委員会、(公財)東京陸上競技協会、江東区商店街連合会、(一社)東京都江東産業連盟、東京新木場木材商工協同組合）,（1）国籍を問わず、2019年4月1日現在16歳以上の健康な方/（2）ハーフマラソンを、2時間30分以内で完走できる方/（3）10kmを、1時間15分以内で完走できる方※50歳以上(大会当日年齢)の方は、一般の部への参加は不可,,,情報なし,無,本サイト上の文書・画像などの無断使用・転載、二次利用を禁止します。,情報なし,2022-12-01
文京区,"文京ベースボールフェスタ　
親子ティーボール教室","ブンキョウベースボールフェスタ　
オヤコティーボールキョウシツ",30th International Friendship Event,その他,2018-11-25,2018-11-25,9:00,11:20,なし,トヨタ自動車、東京大学硬式野球部との協働事業として実施する、満５・６歳児及びその保護者を対象としたティーボール教室,1組100円,スポーツ振興課,03-5803-1308,2591,東京大学弥生キャンパス硬式野球場,,113-0033,35.712056,139.762775,"東京メトロ南北線東大前駅より徒歩1分
東京メトロ丸の内線本郷三丁目駅より徒歩8分
都営地下鉄大江戸線本郷三丁目駅より徒歩6分",無,50組100名,2018-11-12,23:59,区ホームページ・携帯版の「電子申請」又は往復はがきに、参加される方全員の住所・氏名(ふりがな)・性別・年齢・携帯・電話番号 ・メールアドレス・返信用はがきにもあて先を明記し文京区スポーツ振興課へ,http://www.city.bunkyo.lg.jp/bunka/sports/sports.html,スポーツ,無,後援（江東区スポーツ推進委員会、(公財)東京陸上競技協会、江東区商店街連合会、(一社)東京都江東産業連盟、東京新木場木材商工協同組合）,（1）国籍を問わず、2019年4月1日現在16歳以上の健康な方/（2）ハーフマラソンを、2時間30分以内で完走できる方/（3）10kmを、1時間15分以内で完走できる方※50歳以上(大会当日年齢)の方は、一般の部への参加は不可,,,情報なし,無,本サイト上の文書・画像などの無断使用・転載、二次利用を禁止します。,情報なし,2022-12-01
新宿区,ふれあいフェスタ,フレアイフェスタ,Fureai Festival,その他,2019-10-20,2019-10-20,10:00,16:00,なし,トヨタ自動車、東京大学硬式野球部との協働事業として実施する、満５・６歳児及びその保護者を対象としたティーボール教室,無料,スポーツ振興課,大新宿区まつり実行委員会事務局（新宿区文化観光課）,03-5273-4069（直通）,新宿区・大新宿区まつり実行委員会,都立戸山公園（大久保地区）・新宿スポーツセンター,新宿区大久保３丁目５,35.707769,139.705056,副都心線西早稲田駅より徒歩3分、高田馬場駅より徒歩10分、都営バス「早大理工前」下車徒歩3分,無,50組100名,2018-11-12,23:59,区ホームページ・携帯版の「電子申請」又は往復はがきに、参加される方全員の住所・氏名(ふりがな)・性別・年齢・携帯・電話番号 ・メールアドレス・返信用はがきにもあて先を明記し文京区スポーツ振興課へ,http://www.city.shinjuku.lg.jp/soshiki/daishinjuku-maturi.html,スポーツ,1690072,後援：東京都・東京都東部公園緑地事務所,（1）国籍を問わず、2019年4月1日現在16歳以上の健康な方/（2）ハーフマラソンを、2時間30分以内で完走できる方/（3）10kmを、1時間15分以内で完走できる方※50歳以上(大会当日年齢)の方は、一般の部への参加は不可,0,0,情報なし,http://www.city.shinjuku.lg.jp/content/frfstx2019_01.jpg,本データと同様,鉄炮組百人隊発射演武,2023-01-13
新宿区,神楽坂まつり,カグラザカマツリ,Kagurazaka Festival,祭り,2019-07-24,2019-07-27,17:30,22:00,なし,トヨタ自動車、東京大学硬式野球部との協働事業として実施する、満５・６歳児及びその保護者を対象としたティーボール教室,無料,スポーツ振興課,大新宿区まつり実行委員会事務局（新宿区文化観光課）,03-5273-4069（直通）,神楽坂まつり実行委員会,神楽坂通りとその周辺,新宿区神楽坂１丁目〜６丁目,35.701417,139.739446,飯田橋駅、東西線神楽坂駅、大江戸線牛込神楽坂駅,無,50組100名,2018-11-12,23:59,区ホームページ・携帯版の「電子申請」又は往復はがきに、参加される方全員の住所・氏名(ふりがな)・性別・年齢・携帯・電話番号 ・メールアドレス・返信用はがきにもあて先を明記し文京区スポーツ振興課へ,http://www.kagurazaka.in/,スポーツ,1620825,"協力：東京神楽坂組合、神楽坂料理飲食業組合
後援：新宿区",（1）国籍を問わず、2019年4月1日現在16歳以上の健康な方/（2）ハーフマラソンを、2時間30分以内で完走できる方/（3）10kmを、1時間15分以内で完走できる方※50歳以上(大会当日年齢)の方は、一般の部への参加は不可,0,0,情報なし,http://www.city.shinjuku.lg.jp/content/kgrzkm2019_01.jpg,本データと同様,鉄炮組百人隊発射演武,2023-01-13
